1.Time,2.Signal Value,3.Status,4.Value of Shift/Drift,5.Health Status
1408,1408,408.487487718868,shift continue,NaN,UnSafe Condition
1409,1409,412.39737879215613,shift continue,NaN,UnSafe Condition
1410,1410,408.75610980249866,shift continue,NaN,UnSafe Condition
1411,1411,416.45313180234655,shift continue,NaN,UnSafe Condition
1412,1412,405.22025528691887,shift continue,NaN,UnSafe Condition
1413,1413,404.83908370862775,shift continue,NaN,UnSafe Condition
1414,1414,409.8187077563644,shift continue,NaN,UnSafe Condition
1415,1415,407.1531929750915,shift continue,NaN,UnSafe Condition
1416,1416,408.3650011556055,shift continue,NaN,UnSafe Condition
1417,1417,406.43962829376915,shift continue,NaN,UnSafe Condition
1418,1418,402.4589047647034,shift continue,NaN,UnSafe Condition
1419,1419,407.8787821744352,shift continue,NaN,UnSafe Condition
1420,1420,411.5048615313079,shift continue,NaN,UnSafe Condition
1421,1421,408.9601390138684,shift continue,NaN,UnSafe Condition
1422,1422,417.01539217583877,shift continue,NaN,UnSafe Condition
1423,1423,407.1150131571016,shift continue,NaN,UnSafe Condition
1424,1424,411.03906715239464,shift continue,NaN,UnSafe Condition
1425,1425,410.1366150996231,shift continue,NaN,UnSafe Condition
1426,1426,404.9828722113542,shift continue,NaN,UnSafe Condition
1427,1427,419.34395963050486,shift continue,NaN,UnSafe Condition
1428,1428,406.59098204832816,shift continue,NaN,UnSafe Condition
1429,1429,413.22200111834263,shift continue,NaN,UnSafe Condition
1430,1430,399.64585579465444,shift continue,NaN,UnSafe Condition
1431,1431,415.0990917515507,shift continue,NaN,UnSafe Condition
1432,1432,404.5676116668742,shift continue,NaN,UnSafe Condition
1433,1433,412.2188457663375,shift continue,NaN,UnSafe Condition
1434,1434,409.2208546775471,shift continue,NaN,UnSafe Condition
1435,1435,405.6765508955379,shift continue,NaN,UnSafe Condition
1436,1436,406.8561928034785,shift continue,NaN,UnSafe Condition
1437,1437,417.3578395213521,shift continue,NaN,UnSafe Condition
